H1,H2,H3,H4,H5,target
0.887,2.167,0.6459999999999999,0.475,1.125,1
0.502,2.169,0.845,-0.253,-0.158,1
0.337,1.81,1.486,-0.41,-0.259,1
0.179,0.426,0.679,1.696,0.0,1
1.149,1.11,-0.174,-0.08,-0.047,1
2.039,0.721,0.256,0.228,0.507,1
1.21,0.5920000000000001,-0.23199999999999998,0.179,-0.092,1
1.95,1.598,0.495,0.252,0.503,1
0.11599999999999999,0.318,0.43,0.708,1.304,1
0.155,0.799,1.515,1.5959999999999999,0.0,1
-0.10300000000000001,0.929,1.7619999999999998,0.943,-0.424,1
1.5919999999999999,1.6440000000000001,0.581,-0.183,-0.11,1
2.039,0.855,0.166,0.124,0.102,1
0.161,0.5479999999999999,0.966,1.6740000000000002,-0.52,1
1.653,0.732,-0.095,0.065,0.047,1
0.774,0.9640000000000001,-0.256,-0.12300000000000001,0.0,1
2.13,1.266,0.434,0.484,0.764,1
0.239,0.524,0.5710000000000001,-0.40700000000000003,-1.046,1
1.499,0.69,-0.08900000000000001,-0.053,0.039,1
0.369,1.723,1.396,-0.502,-0.282,1
0.518,2.673,1.493,0.691,-0.26899999999999996,1
0.11699999999999999,0.5710000000000001,1.476,1.128,-0.35,1
0.055,0.259,0.32,-0.469,0.0,1
1.01,0.987,-0.24,-0.096,0.0,1
1.237,0.948,-0.251,0.10300000000000001,-0.06,1
0.13,0.56,1.3769999999999998,1.3359999999999999,-0.43,1
0.098,0.381,0.27899999999999997,-0.469,0.0,1
1.294,1.194,-0.215,0.114,0.095,1
0.059000000000000004,0.287,0.439,-0.522,0.0,1
0.126,0.732,1.483,1.4509999999999998,0.521,1
0.597,1.624,1.5,-0.473,-0.19699999999999998,1
0.205,1.163,1.643,-0.499,-0.2,1
0.636,2.63,1.5530000000000002,0.469,-0.204,1
0.17300000000000001,0.406,0.588,-0.594,0.0,1
0.126,0.436,0.541,1.177,1.25,1
0.218,1.463,1.531,-0.523,0.0,1
2.2359999999999998,1.288,0.45,0.442,-0.23,1
2.237,1.288,0.45,0.442,-0.23,1
0.6659999999999999,1.858,1.334,-0.43200000000000005,-0.502,1
0.247,0.645,0.797,1.719,0.977,1
0.251,0.542,0.61,-0.615,0.0,1
0.138,0.753,1.175,1.8940000000000001,0.0,1
0.462,2.713,0.884,0.48100000000000004,0.242,1
2.089,0.6729999999999999,0.14800000000000002,0.19399999999999998,-0.138,1
1.304,2.43,0.802,0.643,-0.19399999999999998,1
0.35200000000000004,1.531,1.81,0.97,1.126,1
0.106,0.455,0.9890000000000001,1.7480000000000002,0.0,1
0.154,0.532,0.93,1.6680000000000001,-0.542,1
0.2,1.367,1.5919999999999999,-0.523,-0.196,1
0.8740000000000001,1.2409999999999999,-0.282,0.175,-0.10800000000000001,1
0.39299999999999996,1.749,1.55,-0.431,-0.253,1
0.106,0.767,1.795,0.8420000000000001,0.41600000000000004,1
1.7930000000000001,1.7730000000000001,0.742,1.043,-0.324,1
0.172,0.391,0.64,1.694,0.0,1
2.222,1.239,0.35200000000000004,0.147,-0.095,1
0.226,1.21,-0.27399999999999997,0.435,0.55,1
1.5419999999999998,0.721,-0.098,-0.051,0.052000000000000005,1
0.062,0.311,0.418,-0.534,0.0,1
2.0780000000000003,0.9179999999999999,0.159,0.126,0.083,1
1.207,1.0590000000000002,-0.20800000000000002,-0.083,-0.055,1
1.857,1.077,1.08,-0.289,0.19399999999999998,1
0.10400000000000001,0.496,1.126,-0.401,-0.371,1
1.24,0.875,-0.205,-0.078,0.067,1
1.508,1.749,0.569,-0.174,0.0,1
-0.106,0.5479999999999999,1.3969999999999998,0.0,0.0,1
0.6,2.234,1.442,-0.237,-0.152,1
0.3,1.396,1.661,-0.45899999999999996,-0.214,1
1.719,0.6,-0.10400000000000001,0.08900000000000001,0.068,1
0.516,1.5090000000000001,2.2,0.7829999999999999,-0.478,1
0.37799999999999995,1.681,1.8869999999999998,1.0170000000000001,0.937,1
0.21600000000000003,1.604,2.0180000000000002,0.773,0.715,1
0.826,0.8240000000000001,-0.271,-0.182,-0.131,1
-0.188,1.595,2.108,0.716,-0.332,1
1.304,1.219,-0.23399999999999999,0.12,0.094,1
0.29600000000000004,0.735,1.704,1.119,0.677,1
2.032,0.524,0.11800000000000001,0.152,-0.191,1
0.22899999999999998,1.09,-0.266,0.525,0.0,1
0.682,1.98,1.237,-0.433,-0.517,1
1.126,2.136,0.629,-0.165,-0.191,1
1.232,1.073,-0.213,-0.08,-0.055999999999999994,1
2.235,0.97,0.341,0.366,0.617,1
0.066,0.28,0.41700000000000004,-0.544,0.0,1
2.039,0.45,0.138,0.086,0.07200000000000001,1
1.3130000000000002,1.111,-0.243,0.106,-0.065,1
0.718,0.574,1.589,1.189,0.5720000000000001,1
0.145,0.715,1.784,0.792,0.0,1
2.51,1.063,0.852,0.72,-0.21,1
0.043,0.276,0.423,-0.545,0.0,1
1.7519999999999998,2.127,0.507,0.22,-0.124,1
2.255,1.117,0.414,0.44799999999999995,-0.257,1
0.26,2.668,0.6629999999999999,0.708,0.0,1
0.182,0.8140000000000001,1.867,1.07,0.0,1
-0.504,1.9509999999999998,0.828,-0.28,-0.175,1
0.17800000000000002,0.767,1.7830000000000001,1.268,0.0,1
0.266,1.2,-0.27899999999999997,-0.142,-0.08900000000000001,1
0.185,0.484,0.789,1.838,0.0,1
0.337,2.682,0.701,0.317,0.19399999999999998,1
1.72,1.719,0.384,0.37,0.846,1
0.048,0.23399999999999999,0.294,0.469,-1.092,1
1.033,1.105,-0.254,-0.10099999999999999,0.0,1
0.428,0.7959999999999999,1.3019999999999998,1.7730000000000001,-0.608,1
0.904,0.617,1.67,0.8640000000000001,0.585,1
1.495,2.295,0.593,0.225,0.134,1
0.14400000000000002,0.888,1.537,1.646,-0.601,1
0.193,0.675,1.3840000000000001,1.631,-0.593,1
2.025,1.044,0.368,-0.076,-0.047,1
1.58,1.14,-0.16,0.11,0.066,1
1.222,1.182,-0.18600000000000003,-0.099,-0.054000000000000006,1
2.209,1.314,0.44299999999999995,0.529,0.745,1
0.14400000000000002,0.713,1.7530000000000001,1.197,0.0,1
0.22699999999999998,1.27,1.5819999999999999,-0.591,-0.315,1
0.518,1.251,-0.303,-0.11800000000000001,-0.073,1
0.674,2.695,0.917,0.309,0.184,1
0.168,1.1079999999999999,1.706,-0.483,-0.201,1
1.004,2.024,0.606,1.205,-0.397,1
0.628,1.575,-0.285,0.14800000000000002,-0.066,1
0.813,2.42,0.648,0.47600000000000003,0.9420000000000001,1
1.129,1.229,-0.22399999999999998,-0.08900000000000001,-0.055999999999999994,1
2.01,1.07,0.359,-0.085,-0.051,1
0.11800000000000001,0.384,0.41,0.973,1.3630000000000002,1
0.389,2.467,0.795,0.688,1.2,1
1.1520000000000001,2.062,0.8079999999999999,1.29,-0.369,1
-0.147,1.393,1.5730000000000002,-0.5429999999999999,0.0,1
1.215,1.101,-0.24100000000000002,-0.08199999999999999,-0.06,1
0.997,1.896,0.8290000000000001,1.479,-0.4,1
-0.102,0.6920000000000001,1.585,1.197,0.0,1
1.669,2.226,0.545,0.22899999999999998,-0.139,1
0.27,2.186,0.9490000000000001,-0.248,0.21899999999999997,1
1.7,2.193,0.514,0.222,-0.132,1
0.09,0.314,0.445,1.544,0.0,1
0.402,0.617,1.656,1.123,-0.363,1
0.193,1.147,1.6880000000000002,-0.523,-0.188,1
0.73,1.3730000000000002,-0.254,-0.109,-0.057999999999999996,1
0.349,1.736,1.3840000000000001,-0.502,0.304,1
0.327,2.7110000000000003,0.738,0.307,0.191,1
0.643,1.547,-0.301,0.156,-0.065,1
0.14800000000000002,0.777,1.5330000000000001,1.672,0.0,1
0.094,0.9259999999999999,1.599,-0.563,-0.305,1
1.266,2.537,0.85,0.607,-0.201,1
0.292,2.187,2.055,0.6859999999999999,0.0,1
0.649,1.7619999999999998,1.4969999999999999,-0.44799999999999995,-0.48200000000000004,1
1.386,1.298,-0.23,0.109,0.095,1
0.155,0.773,1.795,1.0759999999999998,0.5529999999999999,1
1.838,0.583,-0.084,0.091,0.062,1
0.517,2.0709999999999997,1.3519999999999999,-0.423,0.0,1
0.147,0.8170000000000001,1.534,1.705,0.0,1
0.155,0.514,0.49,-0.625,0.0,1
0.08900000000000001,0.616,1.4509999999999998,1.569,0.0,1
0.85,1.3840000000000001,-0.23800000000000002,-0.11199999999999999,-0.051,1
0.132,0.588,1.521,1.318,-0.43700000000000006,1
0.255,0.659,1.591,1.318,0.7,1
0.636,0.8,1.945,0.737,0.36200000000000004,1
2.063,0.377,0.14300000000000002,0.10800000000000001,0.1,1
2.063,0.7340000000000001,0.317,0.488,-0.447,1
1.16,1.236,-0.23800000000000002,-0.09300000000000001,-0.057999999999999996,1
0.8109999999999999,2.0980000000000003,0.8340000000000001,1.39,-0.433,1
0.226,0.672,1.4,1.814,0.0,1
0.461,0.585,1.306,1.7730000000000001,-0.505,1
2.115,0.42100000000000004,0.154,0.121,-0.149,1
-0.11199999999999999,1.025,-0.21600000000000003,0.613,-0.195,1
1.466,0.924,-0.172,-0.073,0.076,1
2.116,0.488,0.105,0.094,-0.05,1
2.205,0.544,0.162,0.096,-0.07200000000000001,1
0.39799999999999996,1.7690000000000001,1.494,-0.521,-0.282,1
0.183,1.136,1.7109999999999999,-0.517,0.0,1
2.131,0.528,0.131,0.07200000000000001,0.06,1
0.524,2.158,1.94,0.695,0.653,1
0.593,2.197,1.393,-0.35100000000000003,-0.151,1
0.7909999999999999,1.38,-0.23800000000000002,-0.12,0.0,1
0.22899999999999998,0.452,0.523,1.469,1.046,1
-0.14400000000000002,1.214,1.673,-0.53,-0.214,1
0.27,0.9590000000000001,1.6869999999999998,1.705,0.0,1
0.22899999999999998,0.452,0.523,1.47,1.046,1
2.239,0.89,0.354,0.245,0.556,1
1.0859999999999999,1.163,-0.272,-0.11800000000000001,-0.06,1
2.146,0.439,0.159,0.129,-0.139,1
0.267,1.123,1.7530000000000001,-0.485,-0.25,1
0.466,1.018,1.778,-0.431,-0.20199999999999999,1
0.642,2.805,1.183,0.64,-0.22,1
1.749,0.7709999999999999,-0.15,0.11599999999999999,0.084,1
-0.147,1.023,1.96,0.9009999999999999,0.0,1
0.10800000000000001,0.37799999999999995,0.428,1.1340000000000001,1.297,1
0.174,0.45299999999999996,0.97,1.7009999999999998,-0.601,1
0.243,1.585,1.824,1.145,1.123,1
0.743,0.5760000000000001,1.672,1.092,0.594,1
0.15,0.424,0.742,1.839,0.0,1
1.625,1.636,0.389,-0.134,0.125,1
0.9590000000000001,1.399,-0.252,-0.1,-0.055,1
2.32,1.249,0.32899999999999996,0.161,-0.075,1
0.7959999999999999,1.331,-0.325,-0.10099999999999999,-0.062,1
0.111,0.332,0.45299999999999996,-0.514,-0.893,1
0.81,1.545,-0.303,0.18100000000000002,-0.087,1
1.179,1.328,-0.231,-0.09300000000000001,-0.064,1
2.2159999999999997,0.504,0.159,0.099,-0.08900000000000001,1
0.221,1.321,1.726,-0.503,-0.22899999999999998,1
0.8640000000000001,2.364,1.147,-0.284,-0.152,1
2.4530000000000003,0.888,0.384,0.375,0.429,1
1.547,1.178,-0.218,0.128,0.071,1
1.3119999999999998,2.591,0.8740000000000001,0.534,-0.175,1
1.042,1.18,-0.264,-0.114,0.091,1
1.6740000000000002,1.764,1.365,-0.23800000000000002,-0.11800000000000001,1
0.11900000000000001,0.298,0.627,1.5219999999999998,0.934,1
1.663,1.214,-0.168,0.11,0.086,1
1.7819999999999998,0.7859999999999999,-0.151,0.115,0.081,1
1.675,1.764,1.3659999999999999,-0.23800000000000002,-0.11699999999999999,1
1.515,1.091,-0.152,-0.07200000000000001,0.068,1
1.274,1.307,-0.225,-0.079,-0.059000000000000004,1
0.184,1.246,1.751,-0.499,-0.21,1
2.234,0.546,0.171,0.094,0.069,1
0.642,2.75,0.852,0.322,0.188,1
1.237,1.274,-0.23399999999999999,-0.1,-0.061,1
0.19,0.496,0.893,1.781,-0.507,1
1.5290000000000001,1.078,-0.154,-0.07200000000000001,0.066,1
0.7340000000000001,2.821,1.114,0.415,-0.179,1
0.07400000000000001,0.307,0.355,-0.594,0.0,1
0.887,1.6269999999999998,-0.27399999999999997,0.172,-0.14,1
0.152,0.8240000000000001,1.225,2.0580000000000003,0.0,1
0.193,1.16,1.6669999999999998,-0.594,0.0,1
0.147,0.696,1.751,0.0,0.0,1
0.965,1.317,-0.295,-0.121,-0.067,1
1.952,1.886,0.387,0.32299999999999995,0.409,1
0.23800000000000002,0.475,1.232,1.6369999999999998,0.785,1
0.586,2.283,1.34,-0.36700000000000005,-0.168,1
0.307,2.799,0.713,0.38799999999999996,-0.305,1
2.1630000000000003,0.875,0.376,-0.095,-0.06,1
0.382,0.975,2.0269999999999997,1.022,0.527,1
0.27399999999999997,0.88,1.883,1.361,-0.45299999999999996,1
2.198,0.512,0.109,0.095,-0.048,1
1.5090000000000001,1.113,-0.166,-0.076,0.069,1
0.43700000000000006,0.561,1.314,1.811,-0.512,1
0.6709999999999999,1.538,-0.33399999999999996,0.191,-0.129,1
1.171,1.334,-0.21600000000000003,-0.094,0.087,1
0.14400000000000002,0.335,0.474,1.6680000000000001,0.0,1
2.191,0.43799999999999994,0.149,0.124,-0.155,1
0.381,0.9940000000000001,1.96,1.183,0.648,1
0.162,1.153,1.5819999999999999,-0.687,0.0,1
0.332,1.406,1.79,-0.444,-0.255,1
1.454,1.226,-0.265,0.1,-0.054000000000000006,1
0.281,0.5760000000000001,0.628,-0.34600000000000003,0.99,1
0.391,1.7619999999999998,1.66,-0.44799999999999995,0.0,1
0.16699999999999998,0.752,1.922,0.9840000000000001,0.0,1
0.099,0.466,1.088,1.861,0.0,1
0.146,0.75,1.7790000000000001,1.0659999999999998,-0.5920000000000001,1
0.235,0.605,0.603,1.6030000000000002,1.161,1
0.7340000000000001,2.346,1.115,-0.34600000000000003,-0.17,1
0.486,1.584,1.699,-0.48,-0.233,1
0.21600000000000003,0.365,0.371,0.981,1.464,1
2.019,0.887,0.359,0.312,1.0190000000000001,1
0.17,0.46,0.684,-0.74,0.0,1
0.6,0.7909999999999999,2.006,0.733,0.348,1
0.139,0.384,0.8029999999999999,1.56,1.075,1
2.475,1.325,0.652,0.6970000000000001,-0.201,1
0.11699999999999999,0.276,0.5539999999999999,1.391,1.095,1
0.193,2.092,1.05,-0.462,0.0,1
1.585,1.36,-0.207,0.11699999999999999,0.132,1
1.335,1.345,-0.21899999999999997,-0.08900000000000001,-0.055,1
0.551,1.145,2.271,0.6679999999999999,-0.272,1
0.62,1.855,-0.297,0.24100000000000002,0.261,1
2.342,0.498,0.256,0.1,0.076,1
0.42200000000000004,1.875,1.571,-0.461,0.272,1
1.6219999999999999,1.335,-0.20199999999999999,0.13,0.151,1
0.256,2.1109999999999998,1.173,-0.532,-0.244,1
2.5580000000000003,0.561,0.573,0.475,0.341,1
1.1320000000000001,1.4040000000000001,-0.221,-0.1,0.087,1
1.001,1.4909999999999999,-0.225,-0.094,0.095,1
2.5580000000000003,0.56,0.5720000000000001,0.47600000000000003,0.341,1
2.15,0.376,0.261,-0.065,0.0,1
0.139,0.342,0.6679999999999999,1.827,0.0,1
2.334,1.3259999999999998,0.251,0.213,-0.09699999999999999,1
0.136,0.736,1.847,1.073,-0.424,1
0.066,0.295,0.345,-0.621,0.0,1
0.953,0.741,1.895,0.956,-0.37200000000000005,1
0.22699999999999998,1.501,1.921,0.993,1.1520000000000001,1
0.21100000000000002,1.067,1.7409999999999999,-0.564,0.0,1
2.23,0.488,0.107,0.102,-0.044000000000000004,1
1.0979999999999999,2.6919999999999997,0.812,0.348,0.0,1
0.266,1.229,2.271,0.879,-0.326,1
1.2919999999999998,1.044,-0.364,0.134,0.0,1
1.031,1.6269999999999998,-0.29,0.171,-0.099,1
0.958,1.6269999999999998,-0.302,0.193,-0.08900000000000001,1
1.905,0.48700000000000004,-0.127,0.079,0.07200000000000001,1
0.359,0.601,1.712,0.9279999999999999,0.925,1
0.055,0.205,0.2,0.486,1.3559999999999999,1
0.18,0.836,2.024,1.056,0.0,1
2.374,1.034,0.256,0.187,0.2,1
1.4869999999999999,1.568,1.605,-0.261,-0.131,1
0.07200000000000001,1.1159999999999999,-0.282,0.624,-0.243,1
0.972,1.505,-0.23199999999999998,-0.10099999999999999,0.10099999999999999,1
0.434,0.6709999999999999,1.8980000000000001,1.02,0.34700000000000003,1
0.205,0.5489999999999999,0.782,1.7730000000000001,-0.534,1
-0.044000000000000004,0.5329999999999999,1.324,1.615,0.0,1
0.316,0.736,1.614,1.2590000000000001,1.062,1
0.536,2.885,1.008,0.451,0.0,1
0.595,1.653,-0.345,0.205,-0.084,1
1.095,1.291,-0.294,-0.132,0.0,1
1.4869999999999999,1.569,1.6059999999999999,-0.262,-0.131,1
0.17800000000000002,1.1520000000000001,1.8459999999999999,-0.47700000000000004,-0.201,1
1.128,1.33,-0.29100000000000004,-0.114,0.0,1
0.27699999999999997,0.872,1.9180000000000001,1.371,-0.449,1
0.27899999999999997,0.67,1.702,1.4769999999999999,-0.447,1
0.233,0.473,1.178,1.742,0.843,1
1.925,0.892,0.355,0.315,1.147,1
2.406,1.305,0.66,0.813,-0.24100000000000002,1
2.3369999999999997,0.69,0.299,0.223,-0.39299999999999996,1
0.131,0.5,1.297,1.7,-0.536,1
1.012,1.6119999999999999,-0.3,0.203,-0.092,1
0.115,0.375,0.486,1.742,0.0,1
0.7140000000000001,1.4809999999999999,-0.358,0.19399999999999998,-0.21899999999999997,1
1.517,1.41,-0.22899999999999998,0.134,-0.08,1
2.153,1.127,0.359,-0.105,-0.062,1
0.24100000000000002,0.522,0.5760000000000001,-0.368,0.977,1
1.5190000000000001,1.395,-0.23199999999999998,0.133,-0.081,1
0.284,1.381,-0.306,-0.147,0.11599999999999999,1
1.52,1.396,-0.23199999999999998,0.133,-0.081,1
1.518,1.411,-0.23,0.135,-0.08,1
0.6679999999999999,1.5590000000000002,-0.3,-0.128,-0.07,1
0.892,1.534,-0.287,-0.11800000000000001,-0.069,1
2.275,0.69,0.114,0.10300000000000001,0.07200000000000001,1
0.89,1.42,-0.319,-0.09699999999999999,0.09,1
0.642,2.01,1.6119999999999999,-0.395,0.0,1
0.185,0.447,1.278,1.595,-0.632,1
1.9080000000000001,0.57,-0.10800000000000001,0.145,-0.193,1
0.156,0.564,1.35,1.8419999999999999,0.0,1
1.022,2.181,0.53,-0.223,0.0,1
1.6580000000000001,1.367,-0.20199999999999999,0.14,0.133,1
2.4,0.627,0.19,0.172,-0.1,1
0.18100000000000002,0.509,0.75,1.97,0.0,1
0.655,2.031,1.617,-0.39,-0.19,1
0.8640000000000001,1.505,-0.24100000000000002,-0.13,0.09699999999999999,1
0.898,1.405,-0.344,-0.113,0.0,1
0.142,0.573,1.504,1.693,0.0,1
0.584,1.42,-0.349,-0.159,-0.07200000000000001,1
2.241,0.78,0.341,-0.092,-0.053,1
0.687,2.2769999999999997,1.469,-0.354,-0.16699999999999998,1
1.923,0.966,0.365,0.301,1.151,1
1.297,1.473,-0.26,0.322,0.0,1
0.27,0.667,1.827,1.038,-0.456,1
0.608,1.52,-0.344,-0.129,-0.07400000000000001,1
0.264,1.163,1.8330000000000002,-0.512,-0.233,1
1.8459999999999999,0.267,-0.077,0.09,-0.08,1
2.3209999999999997,0.483,0.174,0.106,0.105,1
2.221,0.327,0.37,-0.084,0.063,1
0.28800000000000003,0.8909999999999999,1.932,1.42,-0.45399999999999996,1
1.341,1.1740000000000002,-0.28300000000000003,-0.098,0.077,1
0.627,1.375,-0.37200000000000005,-0.163,-0.075,1
0.486,1.088,2.141,1.099,0.467,1
0.14300000000000002,0.542,1.3130000000000002,1.501,-0.8640000000000001,1
1.3419999999999999,1.218,-0.26899999999999996,-0.098,0.086,1
2.456,0.9640000000000001,0.6859999999999999,0.8490000000000001,-0.257,1
0.243,1.1159999999999999,1.7730000000000001,-0.575,0.0,1
0.285,1.068,2.042,1.3940000000000001,-0.447,1
1.568,1.44,-0.223,0.129,-0.079,1
2.525,0.647,0.375,0.35600000000000004,0.44799999999999995,1
1.569,1.44,-0.223,0.129,-0.079,1
0.24600000000000002,0.603,0.5529999999999999,1.518,1.325,1
0.179,1.095,1.834,-0.514,0.0,1
0.147,0.41700000000000004,0.515,-0.73,0.0,1
1.936,0.557,-0.107,0.14,-0.20600000000000002,1
2.02,0.615,-0.1,0.079,0.054000000000000006,1
2.411,1.2930000000000001,0.256,0.226,-0.10300000000000001,1
0.223,0.395,0.39899999999999997,1.207,1.386,1
0.223,0.395,0.39899999999999997,1.208,1.386,1
0.912,1.59,-0.28,-0.121,-0.067,1
2.3890000000000002,1.318,0.691,0.912,-0.24,1
1.851,0.249,-0.07200000000000001,0.09699999999999999,-0.07400000000000001,1
1.325,1.206,-0.29600000000000004,-0.096,0.075,1
0.792,2.015,0.735,1.5519999999999998,-0.42700000000000005,1
2.03,0.636,-0.098,0.078,0.055999999999999994,1
0.028999999999999998,-0.188,0.38299999999999995,0.603,0.0,1
0.7490000000000001,1.506,-0.321,-0.115,0.079,1
0.6829999999999999,1.423,-0.355,-0.16899999999999998,-0.257,1
0.363,0.6940000000000001,1.93,0.7979999999999999,-0.36700000000000005,1
0.083,0.345,0.349,1.171,1.321,1
1.7209999999999999,0.578,-0.193,-0.13,-0.1,1
1.151,1.4980000000000002,-0.23800000000000002,-0.10400000000000001,0.086,1
1.104,2.076,0.701,1.452,-0.314,1
0.146,0.7709999999999999,1.5730000000000002,1.818,0.0,1
1.4880000000000002,1.97,0.515,1.1909999999999998,-0.32899999999999996,1
0.16899999999999998,0.397,0.6779999999999999,1.6540000000000001,-0.6509999999999999,1
0.076,0.423,1.138,1.8619999999999999,0.0,1
0.451,1.433,-0.363,-0.198,-0.18899999999999997,1
0.643,1.6340000000000001,-0.268,-0.141,0.0,1
0.45299999999999996,0.5770000000000001,1.37,1.883,-0.557,1
0.441,1.8419999999999999,-0.321,0.22899999999999998,-0.096,1
1.084,1.6969999999999998,-0.298,0.185,-0.102,1
1.214,2.7230000000000003,0.9209999999999999,0.318,-0.138,1
0.096,0.326,0.449,1.419,1.145,1
1.6669999999999998,1.272,-0.24,0.204,0.163,1
2.428,0.981,0.294,0.24,0.441,1
0.19699999999999998,0.858,1.9240000000000002,1.41,-0.48,1
0.14400000000000002,0.875,1.999,1.127,-0.534,1
0.257,1.09,1.9169999999999998,-0.44299999999999995,-0.233,1
0.56,2.19,1.354,-0.512,-0.22399999999999998,1
0.214,1.433,1.771,-0.542,0.0,1
1.013,1.7719999999999998,-0.324,0.20600000000000002,0.13699999999999998,1
0.151,0.302,0.409,0.853,1.5959999999999999,1
0.637,2.4459999999999997,1.17,-0.33799999999999997,0.0,1
0.087,0.425,1.102,1.916,0.0,1
0.449,1.903,-0.309,0.223,-0.09,1
1.371,1.4409999999999998,-0.287,0.16699999999999998,-0.171,1
0.976,0.857,2.104,0.725,0.368,1
1.3090000000000002,1.141,1.6230000000000002,-0.508,-0.21100000000000002,1
0.22699999999999998,0.6859999999999999,1.339,1.8730000000000002,-0.6709999999999999,1
0.312,0.862,1.6369999999999998,-0.6859999999999999,-0.423,1
0.305,1.632,-0.33799999999999997,-0.131,-0.08800000000000001,1
0.11800000000000001,0.263,0.5329999999999999,1.3730000000000002,1.235,1
2.094,1.535,0.75,-0.175,0.146,1
0.48,1.042,1.9140000000000001,-0.442,-0.221,1
0.578,2.614,0.866,0.512,1.169,1
0.228,0.47100000000000003,1.6469999999999998,1.183,0.7040000000000001,1
0.228,0.47100000000000003,1.6469999999999998,1.1840000000000002,0.705,1
1.203,2.741,0.9440000000000001,0.313,-0.141,1
0.22899999999999998,1.1179999999999999,1.829,-0.555,0.0,1
1.715,1.682,0.6,1.275,-0.375,1
0.203,1.185,1.777,-0.6,0.0,1
0.10099999999999999,0.33299999999999996,0.52,1.505,1.15,1
1.227,1.6340000000000001,-0.298,0.183,-0.09300000000000001,1
1.141,2.762,0.885,0.359,0.0,1
0.675,2.915,0.996,0.413,-0.177,1
1.974,0.311,-0.08199999999999999,0.07200000000000001,-0.091,1
2.064,0.657,-0.111,0.107,0.07400000000000001,1
1.204,1.729,-0.281,0.175,-0.086,1
0.64,2.4619999999999997,1.133,-0.335,0.0,1
0.23800000000000002,0.45399999999999996,1.589,1.379,0.6920000000000001,1
0.23800000000000002,0.45399999999999996,1.589,1.38,0.6920000000000001,1
0.29100000000000004,1.161,2.3080000000000003,0.877,-0.369,1
0.23399999999999999,0.973,2.176,1.023,-0.353,1
0.47,1.5930000000000002,1.74,-0.546,-0.22699999999999998,1
0.18,0.511,1.254,1.436,-1.0070000000000001,1
0.273,0.937,2.1180000000000003,1.064,-0.499,1
0.158,0.281,0.389,1.072,1.464,1
0.41700000000000004,1.5,-0.40700000000000003,-0.153,-0.10300000000000001,1
2.075,2.142,0.539,0.457,0.301,1
1.765,1.217,-0.22699999999999998,0.195,0.16399999999999998,1
1.022,1.607,-0.248,-0.109,0.11,1
0.228,0.46,1.6280000000000001,1.2819999999999998,0.7120000000000001,1
1.909,0.249,-0.08,0.102,-0.07,1
0.316,1.008,1.844,-0.54,-0.305,1
2.095,0.66,-0.09,0.068,-0.04,1
0.139,1.504,1.462,-0.7659999999999999,0.0,1
0.182,0.418,1.202,1.724,-0.667,1
0.145,0.331,0.45799999999999996,-0.741,0.0,1
2.059,1.6369999999999998,0.746,-0.16899999999999998,0.157,1
0.521,2.947,0.9890000000000001,0.445,0.0,1
0.11,0.319,0.514,1.8130000000000002,0.0,1
0.598,1.5830000000000002,-0.355,-0.152,-0.075,1
0.648,2.479,1.064,-0.317,0.0,1
0.7190000000000001,1.661,-0.247,-0.141,0.107,1
2.089,0.672,-0.1,0.078,0.065,1
0.365,0.624,1.886,0.956,-0.39299999999999996,1
0.861,1.811,-0.29100000000000004,0.212,-0.256,1
0.276,1.107,2.229,1.18,0.0,1
0.815,1.8,-0.29,0.217,-0.304,1
0.39299999999999996,1.8019999999999998,-0.275,-0.12300000000000001,-0.079,1
0.285,1.4669999999999999,-0.452,0.243,-0.106,1
2.09,0.618,-0.098,0.068,-0.039,1
0.47600000000000003,2.52,0.978,-0.317,-0.17300000000000001,1
1.075,2.002,0.578,1.4609999999999999,-0.355,1
1.068,1.601,-0.28300000000000003,-0.132,-0.066,1
0.976,2.6889999999999996,0.747,0.853,-0.263,1
2.614,0.997,0.34700000000000003,0.36,0.297,1
0.065,0.27899999999999997,0.43200000000000005,1.4969999999999999,-0.623,1
0.23800000000000002,0.899,1.439,2.113,0.0,1
0.214,1.31,1.7919999999999998,-0.597,-0.244,1
0.226,0.958,2.176,1.043,-0.35200000000000004,1
2.31,0.325,0.38,-0.085,0.071,1
0.907,1.536,-0.369,-0.114,0.0,1
0.473,1.57,-0.413,0.305,-0.099,1
0.14,0.58,1.436,1.811,-0.513,1
2.0069999999999997,0.997,-0.149,0.11599999999999999,0.062,1
2.347,0.9279999999999999,0.413,-0.10800000000000001,-0.065,1
1.107,1.5319999999999998,-0.33799999999999997,-0.113,-0.081,1
0.634,2.292,0.884,-0.353,0.193,1
2.0140000000000002,0.545,-0.107,-0.06,-0.038,1
2.7260000000000004,0.966,0.467,0.455,0.228,1
0.493,1.0659999999999998,1.9469999999999998,-0.44299999999999995,-0.263,1
0.591,2.437,1.02,-0.387,-0.174,1
1.5090000000000001,1.922,0.539,1.3030000000000002,-0.33299999999999996,1
2.097,0.466,-0.092,0.10300000000000001,-0.047,1
0.09,0.311,0.43,1.454,1.135,1
0.303,0.609,0.474,1.4269999999999998,-0.8109999999999999,2
0.318,0.8109999999999999,0.818,0.821,0.86,2
0.655,1.054,1.3719999999999999,-0.7240000000000001,1.77,2
0.105,0.5760000000000001,0.342,0.83,0.0,2
0.541,2.145,-0.562,-0.228,-0.141,2
